ticker,position,faelle,puffer_x_n,puffer_x_p5,puffer_x_p10,puffer_x_p25,puffer_x_p50,puffer_x_p75,puffer_x_p80,puffer_x_p85,puffer_x_p90,puffer_x_p95,puffer_x_p99,puffer_x_min,puffer_x_max,anstieg_x_n,anstieg_x_p5,anstieg_x_p10,anstieg_x_p25,anstieg_x_p50,anstieg_x_p75,anstieg_x_p80,anstieg_x_p85,anstieg_x_p90,anstieg_x_p95,anstieg_x_p99,anstieg_x_min,anstieg_x_max,abstand_x_n,abstand_x_p5,abstand_x_p10,abstand_x_p25,abstand_x_p50,abstand_x_p75,abstand_x_p80,abstand_x_p85,abstand_x_p90,abstand_x_p95,abstand_x_p99,abstand_x_min,abstand_x_max,rsi_x_n,rsi_x_p5,rsi_x_p10,rsi_x_p25,rsi_x_p50,rsi_x_p75,rsi_x_p80,rsi_x_p85,rsi_x_p90,rsi_x_p95,rsi_x_p99,rsi_x_min,rsi_x_max,ohne_puffer_pct,ziel_atr,ziel_zuerst_0.25_pct,ko_zuerst_0.25_pct,tage_ziel_0.25,tage_ko_0.25,ziel_zuerst_0.5_pct,ko_zuerst_0.5_pct,tage_ziel_0.5,tage_ko_0.5,ziel_zuerst_0.75_pct,ko_zuerst_0.75_pct,tage_ziel_0.75,tage_ko_0.75,ziel_zuerst_1.0_pct,ko_zuerst_1.0_pct,tage_ziel_1.0,tage_ko_1.0,ziel_zuerst_1.25_pct,ko_zuerst_1.25_pct,tage_ziel_1.25,tage_ko_1.25,ziel_zuerst_1.5_pct,ko_zuerst_1.5_pct,tage_ziel_1.5,tage_ko_1.5,ziel_zuerst_1.75_pct,ko_zuerst_1.75_pct,tage_ziel_1.75,tage_ko_1.75,ziel_zuerst_2.0_pct,ko_zuerst_2.0_pct,tage_ziel_2.0,tage_ko_2.0,ziel_zuerst_2.25_pct,ko_zuerst_2.25_pct,tage_ziel_2.25,tage_ko_2.25,ziel_zuerst_2.5_pct,ko_zuerst_2.5_pct,tage_ziel_2.5,tage_ko_2.5,ziel_zuerst_2.75_pct,ko_zuerst_2.75_pct,tage_ziel_2.75,tage_ko_2.75,ziel_zuerst_3.0_pct,ko_zuerst_3.0_pct,tage_ziel_3.0,tage_ko_3.0,ziel_zuerst_3.25_pct,ko_zuerst_3.25_pct,tage_ziel_3.25,tage_ko_3.25,ziel_zuerst_3.5_pct,ko_zuerst_3.5_pct,tage_ziel_3.5,tage_ko_3.5,ziel_zuerst_3.75_pct,ko_zuerst_3.75_pct,tage_ziel_3.75,tage_ko_3.75,ziel_zuerst_4.0_pct,ko_zuerst_4.0_pct,tage_ziel_4.0,tage_ko_4.0
SY1.DE,Tief 2,33,33,0.101,0.195,0.703,2.562,4.732,6.14,7.676,8.225,9.831,11.611,0.0,12.417,33,-0.564,0.171,0.54,1.194,1.516,1.834,1.901,2.549,4.356,6.436,-1.984,7.006,33,0.741,0.836,1.019,1.269,1.825,1.895,2.169,2.395,2.576,2.845,0.0,2.954,33,27.628,30.284,36.125,42.424,47.866,50.373,52.468,58.578,60.445,68.169,24.628,71.647,6.1,0.924,78.8,21.2,3.0,3.0,81.8,18.2,3.0,3.0,84.8,15.2,3.0,3.0,84.8,15.2,3.0,3.0,84.8,15.2,3.0,7.0,87.9,12.1,3.0,4.5,87.9,12.1,3.0,5.0,87.9,12.1,3.0,6.0,87.9,12.1,3.0,6.0,87.9,12.1,3.0,7.0,87.9,12.1,3.0,7.0,87.9,12.1,3.0,9.0,87.9,12.1,3.0,11.5,87.9,12.1,3.0,12.0,87.9,12.1,3.0,12.5,87.9,12.1,3.0,12.5
SY1.DE,Tief 3,18,18,0.0,0.0,0.139,1.752,3.242,3.784,4.551,6.241,9.102,9.584,0.0,9.705,18,-0.797,-0.726,0.025,0.79,1.532,1.986,2.276,2.39,2.63,2.632,-0.902,2.633,18,0.209,0.332,0.782,1.296,1.864,1.961,2.061,2.182,2.272,2.378,0.059,2.404,18,22.791,23.914,30.502,35.484,38.289,39.721,41.408,45.366,51.79,52.168,19.771,52.263,22.2,0.924,55.6,44.4,2.5,2.5,55.6,44.4,2.5,2.5,55.6,44.4,2.5,3.0,55.6,44.4,2.5,3.0,66.7,33.3,3.0,4.0,66.7,33.3,3.0,5.5,66.7,33.3,3.0,7.0,72.2,27.8,3.0,10.0,77.8,22.2,3.5,11.0,77.8,22.2,3.5,11.5,77.8,22.2,3.5,11.5,83.3,16.7,4.0,10.0,83.3,16.7,4.0,10.0,83.3,16.7,4.0,10.0,83.3,16.7,4.0,10.0,83.3,16.7,4.0,10.0
SY1.DE,Tief 4,10,10,0.0,0.0,0.333,1.944,3.777,4.511,5.876,7.406,9.509,11.192,0.0,11.613,10,-1.063,0.11,0.456,1.028,1.48,1.568,1.602,1.645,1.718,1.777,-2.236,1.791,10,0.57,0.623,0.791,1.211,1.765,1.905,1.913,1.926,1.954,1.977,0.517,1.983,10,21.131,25.0,27.89,32.352,33.722,34.09,34.252,34.657,35.912,36.915,17.262,37.166,30.0,0.924,40.0,60.0,1.5,3.5,60.0,40.0,2.0,4.0,60.0,40.0,2.0,4.5,60.0,40.0,2.0,4.5,60.0,40.0,2.0,4.5,60.0,40.0,2.0,5.0,60.0,40.0,2.0,5.0,60.0,40.0,2.0,5.0,70.0,30.0,2.0,5.0,80.0,20.0,2.5,5.0,80.0,20.0,2.5,5.0,80.0,20.0,2.5,5.0,80.0,20.0,2.5,5.0,80.0,20.0,2.5,5.0,80.0,20.0,2.5,5.0,80.0,20.0,2.5,5.0
SY1.DE,Tief 5,7,7,0.082,0.164,0.629,1.417,2.091,2.444,2.934,3.698,4.462,5.073,0.0,5.226,7,0.244,0.382,0.608,0.843,1.688,1.905,2.056,2.074,2.092,2.106,0.106,2.11,7,0.919,0.994,1.16,1.631,1.864,1.868,1.929,2.103,2.278,2.418,0.843,2.453,7,20.752,21.186,23.228,30.402,31.597,32.312,33.97,37.517,41.063,43.9,20.319,44.61,14.3,0.924,71.4,28.6,1.0,8.0,85.7,14.3,1.0,13.0,85.7,14.3,1.0,13.0,85.7,14.3,1.0,13.0,85.7,14.3,1.0,14.0,85.7,14.3,1.0,19.0,85.7,14.3,1.0,19.0,85.7,14.3,1.0,19.0,85.7,14.3,1.0,19.0,85.7,14.3,1.0,19.0,85.7,14.3,1.0,35.0,85.7,14.3,1.0,35.0,85.7,14.3,1.0,35.0,85.7,14.3,1.0,56.0,85.7,14.3,1.0,56.0,85.7,14.3,1.0,56.0
SY1.DE,Tief 6,3,3,1.075,1.802,3.983,7.618,7.697,7.712,7.728,7.744,7.759,7.772,0.349,7.775,3,-1.011,-0.877,-0.475,0.195,2.369,2.804,3.238,3.673,4.108,4.456,-1.145,4.542,3,0.871,0.913,1.04,1.25,1.325,1.34,1.355,1.37,1.385,1.397,0.829,1.4,3,30.311,30.338,30.417,30.549,35.604,36.615,37.626,38.638,39.649,40.458,30.285,40.66,0.0,0.924,33.3,66.7,1.0,2.0,33.3,66.7,1.0,2.5,33.3,66.7,1.0,3.5,33.3,66.7,1.0,3.5,33.3,66.7,1.0,4.0,33.3,66.7,1.0,6.5,33.3,66.7,1.0,7.0,33.3,66.7,1.0,7.0,33.3,66.7,1.0,7.5,33.3,66.7,1.0,8.5,66.7,33.3,11.0,9.0,66.7,33.3,11.0,9.0,66.7,33.3,11.0,25.0,66.7,33.3,11.0,25.0,66.7,33.3,11.0,25.0,66.7,33.3,11.0,46.0
SY1.DE,Tief 7,2,2,6.145,6.146,6.148,6.15,6.153,6.154,6.154,6.155,6.155,6.156,6.145,6.156,2,0.061,0.111,0.261,0.509,0.758,0.808,0.858,0.908,0.957,0.997,0.012,1.007,2,0.255,0.256,0.26,0.267,0.274,0.276,0.277,0.279,0.28,0.281,0.253,0.281,2,28.218,28.282,28.476,28.798,29.12,29.185,29.249,29.314,29.378,29.43,28.153,29.442,0.0,0.924,0.0,100.0,,1.5,0.0,100.0,,1.5,0.0,100.0,,1.5,0.0,100.0,,2.0,0.0,100.0,,2.5,0.0,100.0,,3.0,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,
SY1.DE,Tief 8,2,2,4.504,4.514,4.544,4.595,4.645,4.655,4.665,4.675,4.685,4.693,4.494,4.695,2,0.283,0.3,0.354,0.443,0.533,0.551,0.568,0.586,0.604,0.618,0.265,0.622,2,1.443,1.495,1.652,1.914,2.176,2.228,2.281,2.333,2.386,2.428,1.39,2.438,2,27.562,27.779,28.43,29.516,30.601,30.818,31.035,31.252,31.47,31.643,27.345,31.687,0.0,0.924,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,
TEAM,alle,195,195,0.0,0.0,0.451,2.581,5.412,5.79,7.354,8.631,9.949,18.076,0.0,18.979,195,-1.304,-0.086,0.446,1.011,1.772,1.97,2.55,3.068,3.977,5.554,-4.111,7.444,195,0.296,0.488,0.695,1.029,1.507,1.573,1.832,2.06,2.424,3.72,0.051,4.689,195,27.066,30.935,38.763,45.857,56.858,59.666,61.496,65.924,70.847,76.584,19.091,80.148,17.9,0.909,61.0,39.0,2.0,3.0,66.7,33.3,2.0,4.0,70.8,29.2,2.0,4.0,73.8,26.2,2.0,6.0,74.9,25.1,2.0,6.0,75.4,24.6,2.0,7.0,75.9,24.1,2.0,8.0,78.5,21.5,2.0,10.0,79.5,20.5,3.0,11.0,80.5,19.5,3.0,13.0,82.6,17.4,3.0,13.0,83.6,16.4,3.0,22.0,83.6,16.4,3.0,23.0,84.1,15.9,3.0,24.0,84.1,15.9,3.0,25.0,85.1,14.9,3.0,25.0
TEAM,Tief 1,104,104,0.0,0.0,0.532,2.779,5.453,6.522,7.419,8.763,9.875,17.862,0.0,18.877,104,-1.173,-0.013,0.429,0.955,1.604,1.855,2.145,2.756,3.64,5.684,-3.689,7.444,104,0.38,0.536,0.777,1.098,1.531,1.634,1.865,2.104,2.83,4.405,0.051,4.689,104,37.865,39.39,45.126,54.434,61.823,65.429,68.476,70.715,75.156,77.067,25.188,80.148,15.4,0.909,59.6,40.4,2.0,3.0,66.3,33.7,2.0,4.0,70.2,29.8,2.0,4.0,73.1,26.9,2.0,4.0,75.0,25.0,2.0,5.5,75.0,25.0,2.0,7.5,76.0,24.0,2.0,9.0,76.0,24.0,2.0,10.0,76.0,24.0,2.0,11.0,77.9,22.1,2.0,13.0,79.8,20.2,2.0,13.0,81.7,18.3,2.0,21.0,81.7,18.3,2.0,23.0,82.7,17.3,2.0,23.5,82.7,17.3,2.0,23.5,83.7,16.3,2.0,24.0
TEAM,Tief 2,44,44,0.0,0.0,1.097,2.863,5.536,5.665,7.231,9.076,9.814,15.359,0.0,18.979,44,-1.358,-0.66,0.321,0.852,1.972,2.695,2.992,3.761,4.126,5.04,-4.111,5.545,44,0.271,0.328,0.543,0.964,1.411,1.48,1.663,1.896,2.104,2.685,0.075,2.912,44,29.69,33.563,38.245,42.774,50.123,51.581,54.743,56.559,60.498,65.672,23.668,65.937,18.2,0.909,63.6,36.4,2.0,3.0,65.9,34.1,2.0,4.0,70.5,29.5,2.0,4.0,72.7,27.3,2.0,6.0,72.7,27.3,2.0,6.0,72.7,27.3,2.0,6.0,72.7,27.3,2.0,7.0,77.3,22.7,3.0,6.5,79.5,20.5,4.0,7.0,79.5,20.5,4.0,9.0,81.8,18.2,4.0,8.5,81.8,18.2,4.0,17.0,81.8,18.2,4.0,17.0,81.8,18.2,4.0,18.5,81.8,18.2,4.0,18.5,81.8,18.2,4.0,19.0
TEAM,Tief 3,23,23,0.0,0.0,0.881,3.139,6.006,7.092,7.852,8.27,9.913,12.173,0.0,12.761,23,0.317,0.323,0.583,1.405,1.985,2.214,2.414,2.538,3.758,5.033,-1.521,5.356,23,0.38,0.521,0.715,1.24,1.529,1.576,1.794,2.052,2.115,2.274,0.147,2.318,23,27.527,29.485,34.775,41.011,43.71,44.524,48.679,50.763,51.828,52.17,19.091,52.237,17.4,0.909,56.5,43.5,2.0,2.5,56.5,43.5,2.0,3.0,60.9,39.1,2.0,3.0,69.6,30.4,2.5,3.0,69.6,30.4,2.5,5.0,73.9,26.1,3.0,5.0,73.9,26.1,3.0,5.0,82.6,17.4,4.0,10.5,87.0,13.0,4.0,6.0,87.0,13.0,4.0,7.0,87.0,13.0,4.0,7.0,87.0,13.0,4.0,7.0,87.0,13.0,4.0,25.0,87.0,13.0,4.0,25.0,87.0,13.0,4.0,25.0,87.0,13.0,4.0,25.0
TEAM,Tief 4,13,13,0.0,0.0,0.016,1.037,3.766,4.612,5.425,6.168,8.346,10.661,0.0,11.24,13,-0.743,-0.321,0.413,1.467,1.662,2.127,2.539,2.846,3.131,3.35,-1.304,3.405,13,0.508,0.517,0.546,1.225,1.498,1.577,1.803,2.321,2.559,2.637,0.503,2.657,13,21.114,21.657,27.929,32.252,39.962,41.941,43.451,44.022,45.831,47.773,20.628,48.259,23.1,0.909,61.5,38.5,2.5,2.0,76.9,23.1,3.5,16.0,76.9,23.1,3.5,16.0,76.9,23.1,3.5,16.0,76.9,23.1,3.5,17.0,76.9,23.1,3.5,17.0,76.9,23.1,3.5,17.0,76.9,23.1,3.5,17.0,76.9,23.1,3.5,18.0,76.9,23.1,3.5,28.0,84.6,15.4,4.0,32.0,84.6,15.4,4.0,36.0,84.6,15.4,4.0,47.0,84.6,15.4,4.0,50.5,84.6,15.4,4.0,51.0,92.3,7.7,4.0,61.0
TEAM,Tief 5,7,7,0.0,0.0,0.0,1.731,2.225,2.227,2.26,2.356,2.453,2.53,0.0,2.549,7,0.388,0.415,0.523,0.821,1.508,1.669,1.924,2.367,2.81,3.164,0.361,3.253,7,0.343,0.52,0.768,0.879,1.315,1.421,1.548,1.714,1.88,2.012,0.167,2.046,7,21.16,22.799,25.692,29.711,32.35,33.089,33.819,34.531,35.243,35.812,19.521,35.954,42.9,0.909,85.7,14.3,5.0,8.0,85.7,14.3,5.0,8.0,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,
TEAM,Tief 6,2,2,1.885,1.91,1.986,2.113,2.239,2.265,2.29,2.315,2.341,2.361,1.86,2.366,2,0.849,0.902,1.06,1.324,1.588,1.64,1.693,1.746,1.799,1.841,0.796,1.851,2,0.499,0.503,0.516,0.537,0.558,0.562,0.566,0.57,0.575,0.578,0.495,0.579,2,30.488,30.496,30.517,30.553,30.59,30.597,30.604,30.611,30.618,30.624,30.481,30.626,0.0,0.909,0.0,100.0,,4.5,50.0,50.0,5.0,7.0,50.0,50.0,5.0,7.0,50.0,50.0,5.0,7.0,50.0,50.0,5.0,7.0,50.0,50.0,5.0,7.0,50.0,50.0,5.0,8.0,100.0,0.0,8.5,,100.0,0.0,8.5,,100.0,0.0,8.5,,100.0,0.0,8.5,,100.0,0.0,8.5,,100.0,0.0,8.5,,100.0,0.0,8.5,,100.0,0.0,8.5,,100.0,0.0,8.5,
TEAM,Tief 7,2,2,0.095,0.191,0.477,0.954,1.431,1.526,1.622,1.717,1.813,1.889,0.0,1.908,2,1.726,1.757,1.848,2.0,2.152,2.183,2.213,2.244,2.274,2.299,1.696,2.305,2,0.936,0.953,1.002,1.084,1.166,1.182,1.199,1.215,1.231,1.245,0.92,1.248,2,26.322,26.917,28.704,31.681,34.659,35.254,35.85,36.445,37.041,37.517,25.726,37.637,50.0,0.909,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,
TMUS,alle,188,188,0.0,0.0,0.072,1.86,5.04,5.812,6.42,8.132,11.551,17.054,0.0,17.815,188,-0.633,0.071,0.439,0.989,1.896,2.301,2.887,3.437,5.444,9.351,-5.398,18.159,188,0.429,0.495,0.761,1.093,1.535,1.634,1.909,2.013,2.353,4.262,0.152,5.067,188,28.155,31.716,38.722,49.444,58.609,60.407,63.298,64.508,66.744,71.998,16.538,78.378,22.3,0.89,63.3,36.7,2.0,4.0,70.2,29.8,2.0,5.0,71.8,28.2,2.0,5.0,75.5,24.5,3.0,5.5,77.7,22.3,3.0,7.0,79.3,20.7,3.0,8.0,80.9,19.1,3.0,8.0,81.9,18.1,3.0,9.0,81.9,18.1,3.0,10.5,81.9,17.6,3.0,11.0,82.4,17.0,3.0,12.0,83.0,16.5,3.0,15.0,84.0,15.4,3.0,19.0,85.1,14.4,3.0,21.0,85.6,13.8,3.0,21.5,86.2,13.3,3.0,23.0
TMUS,Tief 1,108,108,0.0,0.0,0.171,2.605,4.842,5.859,6.472,9.646,11.585,17.545,0.0,17.815,108,-0.469,0.071,0.45,1.024,1.717,1.998,2.603,3.503,5.444,8.157,-5.398,18.159,108,0.39,0.493,0.671,1.033,1.367,1.546,1.734,1.958,2.805,4.951,0.152,5.067,108,37.02,41.119,47.361,56.677,63.198,63.692,64.57,65.759,67.891,71.952,29.356,78.378,17.6,0.89,65.7,34.3,2.0,3.0,71.3,28.7,2.0,4.0,73.1,26.9,2.0,5.0,76.9,23.1,2.0,6.0,78.7,21.3,3.0,7.0,80.6,19.4,3.0,8.0,82.4,17.6,3.0,8.0,82.4,17.6,3.0,9.0,82.4,17.6,3.0,10.0,82.4,17.6,3.0,11.0,83.3,16.7,3.0,12.0,83.3,16.7,3.0,16.0,84.3,15.7,3.0,21.0,86.1,13.9,3.0,26.0,86.1,13.9,3.0,26.0,86.1,13.9,3.0,29.0
TMUS,Tief 2,47,47,0.0,0.0,0.416,1.508,4.518,5.763,5.901,7.366,9.761,12.988,0.0,13.328,47,0.183,0.254,0.467,0.77,2.021,2.51,2.893,3.277,5.483,11.978,0.144,16.885,47,0.622,0.726,0.833,1.202,1.582,1.656,1.778,1.968,2.215,2.423,0.471,2.525,47,25.357,28.727,36.9,44.645,52.84,54.952,57.315,58.39,62.066,69.585,21.605,71.992,21.3,0.89,59.6,40.4,1.5,7.0,66.0,34.0,2.0,7.0,68.1,31.9,2.5,7.0,74.5,25.5,3.0,8.5,76.6,23.4,3.0,9.0,76.6,23.4,3.0,11.0,78.7,21.3,3.0,11.5,83.0,17.0,3.0,11.5,83.0,17.0,3.0,13.0,83.0,17.0,3.0,14.5,83.0,17.0,3.0,18.0,83.0,17.0,3.0,19.0,83.0,17.0,3.0,19.0,83.0,17.0,3.0,19.5,85.1,14.9,3.5,20.0,87.2,12.8,4.0,20.5
TMUS,Tief 3,19,19,0.0,0.0,0.0,1.392,5.216,5.514,5.858,6.333,7.046,10.838,0.0,11.786,19,-1.057,-0.792,0.04,1.25,2.856,2.99,3.163,3.7,5.178,5.841,-1.443,6.007,19,0.283,0.648,0.853,1.251,1.812,1.927,1.993,2.147,2.235,2.324,0.186,2.347,19,27.902,31.796,34.287,36.745,40.814,43.002,46.239,48.011,53.164,54.695,27.389,55.077,36.8,0.89,52.6,47.4,1.0,3.0,68.4,31.6,2.0,3.0,68.4,31.6,2.0,3.5,68.4,31.6,2.0,4.0,73.7,26.3,2.5,3.0,78.9,21.1,3.0,5.0,78.9,21.1,3.0,5.0,78.9,21.1,3.0,6.0,78.9,21.1,3.0,6.0,78.9,21.1,3.0,7.5,78.9,21.1,3.0,7.5,84.2,15.8,3.5,8.0,84.2,15.8,3.5,12.0,84.2,15.8,3.5,13.0,84.2,15.8,3.5,13.0,84.2,15.8,3.5,13.0
TMUS,Tief 4,9,9,0.0,0.0,0.0,2.445,3.238,4.086,4.935,6.828,9.766,12.117,0.0,12.704,9,-2.26,-0.957,0.304,0.718,1.902,2.581,3.259,3.764,4.094,4.358,-3.563,4.424,9,0.295,0.393,0.476,0.931,1.304,1.725,2.146,2.397,2.477,2.541,0.197,2.558,9,26.237,28.815,31.378,32.895,34.519,36.146,37.774,39.055,39.989,40.736,23.659,40.923,44.4,0.89,66.7,33.3,3.0,2.0,66.7,33.3,3.0,3.0,66.7,33.3,3.0,4.0,66.7,33.3,3.0,4.0,66.7,33.3,3.0,4.0,66.7,33.3,3.0,5.0,66.7,33.3,3.0,5.0,66.7,33.3,3.0,5.0,66.7,33.3,3.0,5.0,66.7,22.2,3.0,4.0,66.7,22.2,3.0,4.0,66.7,22.2,3.0,5.0,77.8,11.1,3.0,8.0,77.8,11.1,3.0,9.0,77.8,11.1,3.0,9.0,77.8,11.1,3.0,9.0
TMUS,Tief 5,3,3,0.288,0.576,1.44,2.88,5.064,5.501,5.938,6.375,6.812,7.161,0.0,7.249,3,0.039,0.163,0.536,1.158,1.286,1.312,1.337,1.363,1.388,1.409,-0.086,1.414,3,0.579,0.668,0.937,1.384,1.672,1.729,1.787,1.845,1.902,1.948,0.489,1.96,3,17.806,19.075,22.88,29.222,30.515,30.773,31.032,31.29,31.549,31.756,16.538,31.807,33.3,0.89,66.7,33.3,8.5,2.0,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,,100.0,0.0,5.0,
TMUS,Tief 6,2,2,0.334,0.668,1.67,3.34,5.01,5.344,5.678,6.012,6.346,6.613,0.0,6.68,2,0.842,0.879,0.99,1.176,1.361,1.398,1.435,1.472,1.509,1.539,0.805,1.546,2,0.945,0.955,0.986,1.036,1.087,1.097,1.107,1.117,1.127,1.136,0.935,1.138,2,21.566,21.932,23.03,24.859,26.689,27.055,27.42,27.786,28.152,28.445,21.2,28.518,50.0,0.89,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,
TRV,alle,177,177,0.0,0.0,0.137,1.916,3.845,4.296,5.143,5.792,7.071,10.715,0.0,25.269,177,-1.127,-0.262,0.41,0.939,1.812,1.981,2.257,2.517,3.249,5.565,-3.618,8.335,177,0.394,0.533,0.724,1.051,1.514,1.662,1.826,2.106,2.625,4.104,0.069,6.303,177,28.735,32.453,40.36,50.988,59.032,61.318,63.981,66.842,68.733,77.62,22.455,83.058,23.2,0.845,68.9,31.1,2.0,3.0,71.2,28.8,2.0,4.0,75.7,24.3,2.0,5.0,77.4,22.6,2.0,5.5,78.5,21.5,2.0,5.5,80.2,19.8,2.0,6.0,81.4,18.6,2.0,7.0,82.5,17.5,2.0,8.0,84.2,15.8,2.0,10.0,85.9,14.1,2.0,11.0,86.4,13.6,2.0,16.5,88.7,11.3,2.0,17.0,89.3,10.7,2.0,17.0,89.8,10.2,2.0,17.0,90.4,9.6,2.5,22.0,91.0,9.0,3.0,23.5
TRV,Tief 1,110,110,0.0,0.0,0.152,2.293,4.132,4.655,5.305,6.206,7.393,9.298,0.0,25.269,110,-1.075,-0.326,0.354,0.845,1.708,1.847,2.07,2.403,2.774,3.542,-3.125,4.763,110,0.326,0.469,0.707,1.002,1.473,1.608,1.784,2.048,2.462,4.907,0.069,6.303,110,37.611,41.94,49.289,56.291,63.484,64.56,66.844,67.606,72.038,81.094,30.63,83.058,21.8,0.845,70.0,30.0,2.0,3.0,70.9,29.1,2.0,4.5,75.5,24.5,2.0,6.0,75.5,24.5,2.0,6.0,77.3,22.7,2.0,6.0,78.2,21.8,2.0,6.0,78.2,21.8,2.0,7.0,79.1,20.9,2.0,8.0,81.8,18.2,2.0,10.0,83.6,16.4,2.0,10.5,84.5,15.5,2.0,17.0,88.2,11.8,2.0,17.0,88.2,11.8,2.0,18.0,89.1,10.9,2.0,19.5,89.1,10.9,2.0,24.0,90.0,10.0,2.0,26.0
TRV,Tief 2,36,36,0.0,0.0,0.457,2.013,3.622,4.277,4.936,5.626,6.196,11.973,0.0,14.751,36,-0.624,-0.1,0.397,1.041,1.948,1.973,2.197,2.605,3.426,4.322,-2.794,4.508,36,0.498,0.555,0.777,1.136,1.705,1.806,2.03,2.406,2.86,3.549,0.183,3.81,36,26.37,27.592,34.908,42.538,48.202,50.284,54.809,59.104,61.947,69.493,22.455,73.096,16.7,0.845,63.9,36.1,2.0,2.0,72.2,27.8,2.0,5.5,72.2,27.8,2.0,6.5,77.8,22.2,2.5,6.5,77.8,22.2,2.5,8.5,83.3,16.7,3.0,13.0,83.3,16.7,3.0,14.0,86.1,13.9,3.0,16.0,86.1,13.9,3.0,16.0,86.1,13.9,3.0,16.0,86.1,13.9,3.0,16.0,86.1,13.9,3.0,16.0,88.9,11.1,3.0,14.5,88.9,11.1,3.0,14.5,91.7,8.3,3.0,12.0,91.7,8.3,3.0,12.0
TRV,Tief 3,21,21,0.0,0.0,0.0,1.256,1.599,1.705,2.423,4.737,5.605,7.24,0.0,7.649,21,-1.762,0.097,0.35,1.027,2.26,2.318,2.502,2.877,3.094,3.653,-3.488,3.793,21,0.527,0.545,0.697,1.126,1.521,1.599,1.745,2.102,2.295,2.769,0.437,2.888,21,28.026,28.798,31.835,37.714,41.486,44.126,48.643,50.164,53.872,53.98,23.355,54.007,28.6,0.845,66.7,33.3,1.5,4.0,66.7,33.3,1.5,4.0,81.0,19.0,2.0,4.0,85.7,14.3,2.5,4.0,85.7,14.3,2.5,4.0,85.7,14.3,2.5,4.0,90.5,9.5,3.0,3.0,90.5,9.5,3.0,3.0,90.5,9.5,3.0,3.5,95.2,4.8,3.0,2.0,95.2,4.8,3.0,3.0,95.2,4.8,3.0,4.0,95.2,4.8,3.0,4.0,95.2,4.8,3.0,4.0,95.2,4.8,3.0,4.0,95.2,4.8,3.0,4.0
TRV,Tief 4,8,8,0.0,0.0,0.0,0.661,2.182,2.938,3.695,4.287,4.853,5.305,0.0,5.418,8,-2.042,-0.466,0.958,1.367,1.672,1.817,1.961,3.888,6.111,7.89,-3.618,8.335,8,0.763,0.768,0.926,1.085,1.257,1.26,1.263,1.324,1.395,1.451,0.758,1.465,8,29.939,31.395,34.807,35.673,37.325,39.248,41.171,44.493,48.049,50.894,28.482,51.605,37.5,0.845,75.0,25.0,2.0,1.0,75.0,25.0,2.0,1.0,75.0,25.0,2.0,1.0,75.0,25.0,2.0,1.0,75.0,25.0,2.0,1.0,75.0,25.0,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0,87.5,12.5,2.0,1.0
